CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
17567,Male,24,47,72
17568,Male,24,77,36
17569,Female,27,52,64
17570,Female,27,41,91
17571,Male,36,54,36
17572,Male,41,81,41
17573,Male,50,116,39
17574,Female,24,23,22
17575,Female,41,123,31
17576,Female,27,41,75
17577,Female,59,33,21
17578,Male,37,29,28
17579,Male,30,29,25
17580,Male,18,41,68
17581,Male,41,103,24
17582,Female,41,101,84
17583,Male,35,15,18
17584,Male,32,50,90
17585,Male,39,91,76
17586,Male,37,93,73
17587,Female,28,45,88
17588,Female,42,100,32
17589,Male,29,99,54
17590,Female,31,52,74
17591,Male,33,126,86
17592,Female,18,37,88
17593,Female,30,102,79
17594,Male,38,37,31
17595,Female,20,30,64
17596,Female,24,56,64
17597,Male,52,34,22
17598,Male,52,26,19
17599,Male,32,75,62
17600,Female,27,42,57
17601,Male,22,74,89
17602,Female,22,54,71
17603,Female,39,31,3
17604,Male,52,109,40
17605,Male,65,28,23
17606,Female,22,104,75
17607,Male,47,15,21
17608,Male,51,91,39
17609,Male,63,103,22
17610,Female,49,100,51
17611,Female,41,36,30
17612,Female,40,105,71
17613,Male,22,41,92
17614,Female,19,122,96
17615,Female,25,48,72
17616,Male,27,105,84
17617,Male,67,100,17
17618,Female,59,105,25
17619,Male,24,56,75
17620,Female,40,36,24
17621,Male,40,45,24
17622,Male,25,35,57
17623,Male,31,84,40
17624,Female,28,74,52
17625,Female,38,120,18
17626,Male,48,109,30
17627,Female,29,27,66
17628,Male,41,101,23
17629,Male,26,55,71
17630,Female,29,40,57
17631,Male,30,20,82
17632,Female,59,113,26
17633,Male,47,97,39
17634,Male,18,29,56
17635,Male,50,121,27
17636,Male,31,108,32
17637,Female,34,43,9
17638,Male,62,23,11
17639,Female,44,123,26
17640,Female,31,69,56
17641,Female,35,107,73
17642,Male,55,117,31
17643,Male,45,137,90
17644,Male,47,36,20
17645,Female,35,69,49
17646,Male,22,55,30
17647,Male,54,39,45
17648,Male,18,44,62
17649,Female,35,86,71
17650,Female,32,78,72
17651,Male,32,97,72
17652,Male,39,113,81
17653,Male,45,106,35
17654,Female,30,60,55
17655,Female,57,25,35
17656,Male,28,30,68
17657,Male,53,36,19
17658,Male,23,78,36
17659,Female,57,35,5
17660,Female,41,87,29
17661,Female,60,106,26
17662,Female,70,95,36
17663,Female,25,62,43
17664,Male,31,74,44
17665,Female,24,21,93
17666,Male,48,33,28
17667,Male,66,112,39
17668,Male,50,105,16
17669,Male,55,81,20
17670,Female,58,130,31
17671,Female,29,38,25
17672,Female,20,45,69
17673,Male,24,44,79
17674,Female,43,33,8
17675,Male,56,92,46
17676,Female,66,101,37
17677,Female,34,28,86
17678,Male,52,25,25
17679,Male,23,48,70
17680,Female,29,107,77
17681,Male,55,108,25
17682,Male,22,43,72
17683,Female,31,44,42
17684,Female,40,31,24
17685,Male,53,121,36
17686,Male,37,55,71
17687,Male,54,36,15
17688,Male,18,44,56
17689,Female,24,56,72
17690,Male,26,31,68
17691,Female,34,109,89
17692,Female,38,104,81
17693,Male,29,68,63
17694,Male,53,68,83
17695,Female,52,20,44
17696,Male,30,40,69
17697,Female,38,33,24
17698,Male,27,47,79
17699,Female,26,29,86
17700,Male,31,62,19
17701,Female,27,52,95
17702,Male,42,28,24
17703,Female,44,116,57
17704,Female,19,44,41
17705,Male,45,122,38
17706,Male,39,51,58
17707,Male,28,43,40
17708,Female,59,25,13
17709,Male,22,78,51
17710,Female,26,22,30
17711,Male,55,26,9
17712,Female,23,45,88
17713,Female,22,44,34
17714,Female,50,96,14
17715,Female,28,87,84
17716,Male,35,109,80
17717,Female,38,134,72
17718,Female,44,105,71
17719,Female,29,110,74
17720,Female,19,29,55
17721,Male,35,54,88
17722,Female,31,106,96
17723,Male,60,18,34
17724,Female,19,71,71
17725,Female,18,26,82
17726,Female,25,73,56
17727,Male,41,36,36
17728,Male,41,21,32
17729,Male,41,101,23
17730,Male,27,37,79
17731,Male,51,123,39
17732,Female,56,120,14
17733,Female,43,25,15
17734,Male,60,108,21
17735,Male,18,40,87
17736,Female,54,118,36
17737,Female,21,39,93
17738,Male,55,108,42
17739,Female,54,93,92
17740,Male,50,82,84
17741,Male,45,134,22
17742,Female,48,32,28
17743,Male,25,45,65
17744,Female,18,28,50
17745,Male,34,110,87
17746,Male,47,29,13
17747,Female,23,59,61
17748,Male,37,119,57
17749,Male,39,38,37
17750,Female,61,93,84
17751,Male,18,35,90
17752,Male,27,102,67
17753,Male,53,101,25
17754,Male,48,114,16
17755,Male,33,25,32
17756,Male,50,95,98
17757,Male,27,45,90
17758,Male,30,48,79
17759,Male,44,16,23
17760,Male,56,30,12
17761,Female,21,36,64
17762,Female,33,70,39
17763,Male,25,94,72
17764,Male,60,119,9
17765,Female,37,31,12
17766,Female,18,92,95
17767,Male,59,43,25
17768,Male,26,37,83
17769,Female,53,113,35
17770,Male,22,60,41
17771,Male,28,34,96
17772,Male,46,54,72
17773,Male,55,103,80
17774,Male,49,41,40
17775,Male,30,60,59
17776,Female,25,47,77
17777,Female,18,41,38
17778,Female,48,23,17
17779,Male,30,105,88
17780,Male,28,47,61
17781,Male,38,32,28
17782,Female,34,124,33
17783,Male,58,125,32
17784,Male,56,26,15
17785,Male,39,109,85
17786,Female,38,97,87
17787,Male,40,46,36
17788,Female,37,51,78
17789,Female,37,101,69
17790,Female,35,112,90
17791,Male,27,68,36
17792,Female,54,100,34
17793,Female,32,98,74
17794,Female,20,37,81
17795,Female,31,65,56
17796,Female,38,27,33
17797,Female,42,136,26
17798,Female,22,44,70
17799,Female,31,121,100
17800,Female,26,48,76
17801,Female,36,68,53
17802,Male,35,71,40
17803,Female,44,76,90
17804,Male,26,107,78
17805,Female,42,56,40
17806,Male,51,116,38
17807,Female,43,121,80
17808,Male,18,51,55
17809,Female,29,93,77
17810,Male,30,103,81
17811,Female,39,75,60
17812,Female,63,37,10
17813,Female,44,29,21
17814,Male,30,112,76
17815,Female,25,49,76
17816,Male,44,16,20
17817,Female,38,134,31
17818,Female,19,38,68
17819,Male,38,47,52
17820,Female,26,102,87
17821,Female,32,69,53
17822,Female,41,107,79
17823,Female,25,46,87
17824,Male,64,118,15
17825,Female,55,39,13
17826,Female,29,47,66
17827,Male,33,112,79
17828,Female,59,20,18
17829,Female,46,116,76
17830,Female,37,25,65
17831,Female,42,106,99
17832,Male,54,26,29
17833,Female,50,30,22
17834,Male,59,92,31
17835,Male,42,112,34
17836,Female,38,101,86
17837,Female,57,39,29
17838,Female,37,125,11
17839,Male,25,37,86
17840,Female,18,33,79
17841,Male,24,94,62
17842,Female,37,20,16
17843,Female,31,59,43
17844,Female,24,74,100
17845,Female,46,58,70
17846,Female,40,112,76
17847,Female,49,109,47
17848,Male,37,100,89
17849,Male,28,103,92
17850,Male,31,67,40
17851,Female,30,57,56
17852,Male,28,44,57
17853,Female,25,47,60
17854,Male,47,104,2
17855,Female,44,37,31
17856,Female,33,63,37
17857,Male,53,99,31
17858,Male,21,51,62
17859,Female,54,100,27
17860,Male,53,108,45
17861,Female,21,38,35
17862,Male,49,44,11
17863,Male,35,98,82
17864,Male,42,28,7
17865,Male,30,45,86
17866,Female,36,32,28
17867,Female,39,15,14
17868,Male,40,108,81
17869,Male,51,93,21
17870,Female,57,115,23
17871,Female,32,33,19
17872,Female,23,65,33
17873,Female,19,55,52
17874,Male,23,101,78
17875,Male,26,51,74
17876,Female,50,115,23
17877,Female,35,107,66
17878,Male,49,111,79
17879,Male,60,124,8
17880,Male,53,106,22
17881,Female,21,96,91
17882,Male,33,52,40
17883,Female,58,116,22
17884,Male,27,37,90
17885,Male,55,46,44
17886,Male,59,100,29
17887,Male,37,92,59
17888,Female,49,113,24
17889,Female,21,45,77
17890,Male,23,15,59
17891,Male,36,84,78
17892,Female,25,46,72
17893,Female,18,40,46
17894,Female,33,37,88
17895,Male,44,32,26
17896,Male,23,60,78
17897,Male,41,36,22
17898,Female,27,87,40
17899,Male,42,107,30
17900,Male,28,106,86
17901,Male,37,31,20
17902,Male,43,130,68
17903,Female,34,71,68
17904,Female,29,17,32
17905,Male,41,113,33
17906,Female,33,60,55
17907,Male,29,88,65
17908,Male,33,114,21
17909,Male,59,107,30
17910,Male,41,111,17
17911,Female,33,31,29
17912,Male,28,24,1
17913,Male,25,35,83
17914,Female,37,51,59
17915,Female,42,43,12
17916,Female,21,107,86
17917,Male,32,81,67
17918,Male,33,65,47
17919,Female,38,103,68
17920,Female,27,61,67
17921,Male,52,26,40
17922,Female,37,56,57
17923,Male,47,100,31
17924,Male,29,54,88
17925,Male,40,121,79
17926,Female,23,20,79
17927,Male,55,28,19
17928,Male,49,36,42
17929,Female,30,95,67
17930,Female,29,54,45
17931,Female,30,49,66
17932,Female,51,107,27
17933,Male,59,122,27
17934,Male,51,23,2
17935,Female,29,52,66
17936,Male,32,15,82
17937,Male,27,44,70
17938,Male,36,121,10
17939,Female,33,90,53
17940,Female,33,44,73
17941,Female,24,38,52
17942,Male,40,84,76
17943,Male,26,38,59
17944,Male,52,82,29
17945,Female,23,84,71
17946,Female,19,100,56
17947,Male,45,98,23
17948,Female,48,121,41
17949,Male,37,116,27
17950,Male,23,108,92
17951,Male,25,37,93
17952,Male,48,81,25
17953,Female,59,42,25
17954,Male,41,86,89
17955,Male,29,74,72
17956,Male,26,33,75
17957,Male,31,101,69
17958,Female,46,79,16
17959,Male,22,32,37
17960,Female,28,76,45
17961,Male,44,129,62
17962,Male,56,25,27
17963,Female,54,123,23
17964,Female,35,129,78
17965,Male,47,115,35
17966,Female,25,45,73
17967,Male,37,68,52
17968,Male,55,109,46
17969,Male,43,101,30
17970,Female,42,38,13
17971,Male,30,35,9
17972,Male,38,39,76
17973,Female,29,26,29
17974,Female,25,35,87
17975,Female,38,121,23
17976,Male,47,31,17
17977,Female,58,135,33
17978,Female,56,24,25
17979,Female,46,106,45
17980,Female,30,51,75
17981,Female,57,105,12
17982,Female,27,29,26
17983,Male,28,37,73
17984,Male,45,35,28
17985,Male,34,49,76
17986,Male,55,97,28
17987,Male,51,116,30
17988,Male,28,37,58
17989,Male,29,43,59
17990,Female,60,33,23
17991,Female,38,105,72
17992,Male,35,59,43
17993,Male,51,27,1
17994,Female,67,109,43
17995,Male,28,50,69
17996,Female,21,60,68
17997,Male,28,29,60
17998,Female,21,38,58
17999,Male,32,47,54
18000,Male,30,57,43
18001,Female,29,32,67
18002,Female,53,95,22
18003,Female,53,101,15
18004,Male,28,48,64
18005,Male,35,57,41
18006,Male,30,88,70
18007,Male,44,95,85
18008,Female,37,50,51
18009,Female,46,106,23
18010,Female,41,30,17
18011,Male,28,63,77
18012,Male,30,52,53
18013,Female,30,56,42
18014,Male,24,37,66
18015,Male,38,96,83
18016,Female,28,68,48
18017,Male,48,112,16
18018,Male,18,66,70
18019,Male,32,91,69
18020,Female,48,39,33
18021,Male,42,88,26
18022,Female,50,132,92
18023,Female,18,34,58
18024,Female,28,63,68
18025,Female,23,51,69
18026,Male,20,73,53
18027,Female,39,110,22
18028,Female,26,37,68
18029,Female,19,60,26
18030,Male,27,20,91
18031,Male,52,110,33
18032,Male,19,57,84
18033,Male,30,38,91
18034,Female,32,88,84
18035,Male,26,55,49
18036,Female,33,72,56
18037,Female,58,107,20
18038,Female,24,43,72
18039,Female,26,39,73
18040,Male,31,41,100
18041,Female,55,115,22
18042,Male,29,64,56
18043,Male,57,123,41
18044,Male,44,19,17
18045,Female,25,48,60
18046,Male,28,20,76
18047,Male,26,69,32
18048,Male,31,33,25
18049,Male,57,20,27
18050,Male,30,53,52
18051,Female,38,24,31
18052,Female,18,49,49
18053,Male,26,38,58
18054,Male,24,43,85
18055,Male,27,18,31
18056,Female,29,50,60
18057,Female,35,73,59
18058,Male,42,121,15
18059,Female,53,98,33
18060,Male,36,109,57
18061,Female,45,26,1
18062,Female,33,93,59
18063,Female,29,47,36
18064,Female,38,59,51
18065,Female,48,106,29
18066,Female,22,37,77
18067,Male,32,97,85
18068,Female,19,28,71
18069,Female,27,47,76
18070,Female,38,35,56
18071,Female,32,57,53
18072,Male,25,48,53
18073,Female,30,68,21
18074,Female,37,71,48
18075,Male,46,35,27
18076,Male,36,62,55
18077,Male,20,18,73
18078,Male,36,122,97
18079,Male,45,32,34
18080,Male,27,45,86
18081,Female,34,113,91
18082,Female,49,100,11
18083,Female,18,34,65
18084,Male,24,67,37
18085,Male,36,60,71
18086,Male,44,103,35
18087,Female,21,84,88
18088,Female,40,86,71
18089,Male,24,112,78
18090,Female,52,22,40
18091,Male,20,67,51
18092,Male,55,113,27
18093,Male,55,28,34
18094,Male,30,97,71
18095,Female,44,113,25
18096,Male,57,107,32
18097,Female,57,42,33
18098,Female,27,63,45
18099,Female,42,99,79
18100,Female,38,25,25
18101,Male,48,26,20
18102,Female,49,97,45
18103,Male,31,35,28
18104,Female,43,20,22
18105,Male,44,104,74
18106,Female,18,34,70
18107,Male,38,25,5
18108,Female,40,90,82
18109,Female,63,109,15
18110,Female,36,40,30
18111,Male,46,103,24
18112,Male,44,25,26
18113,Female,33,18,14
18114,Male,58,116,37
18115,Male,39,119,79
18116,Male,46,27,15
18117,Female,40,118,46
18118,Male,25,72,33
18119,Male,19,37,65
18120,Female,32,50,38
18121,Female,18,56,50
18122,Female,19,55,89
18123,Male,24,32,65
18124,Male,20,26,78
18125,Male,37,80,86
18126,Male,44,24,10
18127,Male,23,44,81
18128,Female,43,67,14
18129,Male,57,90,37
18130,Male,31,43,82
18131,Female,43,92,25
18132,Female,58,90,27
18133,Female,46,126,25
18134,Female,59,135,11
18135,Female,30,75,67
18136,Female,21,28,61
18137,Female,20,64,63
18138,Female,23,27,43
18139,Male,33,103,76
18140,Female,19,65,77
18141,Female,38,84,90
18142,Male,33,95,66
18143,Male,26,46,100
18144,Male,36,80,79
18145,Female,53,27,18
18146,Male,26,98,92
18147,Male,20,45,83
18148,Female,37,79,82
18149,Male,18,47,76
18150,Female,34,43,68
18151,Male,28,25,64
18152,Female,33,48,51
18153,Male,45,108,16
18154,Male,31,29,24
18155,Male,50,96,90
18156,Female,52,88,26
18157,Male,30,50,78
18158,Female,34,34,23
18159,Male,32,95,93
18160,Male,18,45,77
18161,Male,25,57,92
18162,Male,25,61,75
18163,Male,40,65,28
18164,Female,27,48,89
18165,Female,31,44,83
18166,Female,49,110,29
18167,Male,34,51,61
18168,Male,42,115,31
18169,Female,31,109,75
18170,Male,29,110,100
18171,Male,27,32,83
18172,Female,27,46,41
18173,Female,49,32,11
18174,Female,48,29,24
18175,Male,22,63,56
18176,Female,40,65,48
18177,Male,30,121,76
18178,Male,26,101,88
18179,Male,27,33,64
18180,Female,33,90,78
18181,Female,45,82,63
18182,Male,51,26,6
18183,Male,50,32,33
18184,Male,47,93,76
18185,Male,39,85,78
18186,Male,44,29,15
18187,Female,50,15,21
18188,Male,19,48,78
18189,Male,47,45,14
18190,Male,29,66,62
18191,Female,33,100,85
18192,Female,30,55,67
18193,Male,35,116,95
18194,Male,24,91,94
18195,Male,53,99,24
18196,Female,39,104,12
18197,Female,23,34,52
18198,Female,22,49,86
18199,Female,18,32,88
18200,Male,51,100,52
18201,Male,24,65,59
18202,Male,26,31,73
18203,Male,27,37,23
18204,Female,18,68,32
18205,Female,34,21,25
18206,Male,49,98,67
18207,Male,53,120,25
18208,Female,19,28,58
18209,Female,60,124,27
18210,Female,28,53,92
18211,Male,32,115,65
18212,Female,40,29,11
18213,Male,46,27,37
18214,Female,52,125,19
18215,Male,36,41,85
18216,Male,37,80,71
18217,Female,24,30,61
18218,Female,32,32,27
18219,Female,38,26,14
18220,Male,24,39,75
18221,Male,37,109,91
18222,Female,27,40,57
18223,Female,18,64,55
18224,Male,22,76,51
18225,Male,38,37,25
18226,Male,56,114,36
18227,Male,21,38,90
18228,Male,26,32,95
18229,Male,25,40,100
18230,Male,30,103,88
18231,Female,70,32,15
18232,Male,66,124,19
18233,Male,23,38,67
18234,Female,45,120,91
18235,Female,21,43,23
18236,Male,35,36,54
18237,Female,23,123,97
18238,Female,47,27,8
18239,Female,62,35,8
18240,Male,41,103,74
18241,Female,51,122,28
18242,Female,44,86,92
18243,Male,41,37,26
18244,Male,37,30,15
18245,Male,42,70,82
18246,Female,18,45,61
18247,Female,42,15,18
18248,Female,37,116,26
18249,Female,45,36,29
18250,Female,24,93,91
18251,Female,45,29,33
18252,Female,41,36,12
18253,Male,30,25,70
18254,Male,45,103,37
18255,Male,34,62,44
18256,Male,42,44,27
18257,Male,41,30,17
18258,Female,42,114,84
18259,Female,28,38,83
18260,Female,28,111,89
18261,Female,48,125,32
18262,Male,25,97,74
18263,Female,59,32,23
18264,Female,33,65,28
18265,Male,51,120,15
18266,Male,27,40,71
18267,Male,24,43,74
18268,Female,68,107,35
18269,Male,44,55,32
18270,Female,23,45,76
18271,Female,43,27,13
18272,Female,51,117,20
18273,Female,21,24,77
18274,Male,18,34,81
18275,Male,18,43,76
18276,Male,21,45,50
18277,Female,42,23,21
18278,Female,18,93,92
18279,Male,55,32,12
18280,Male,29,33,71
18281,Male,18,57,41
18282,Male,30,82,88
18283,Female,34,22,27
18284,Male,47,115,37
18285,Female,29,80,67
18286,Female,58,103,26
18287,Male,45,29,21
18288,Female,33,57,62
18289,Male,28,41,35
18290,Male,40,31,9
18291,Female,40,48,65
18292,Female,69,114,26
18293,Female,31,95,90
18294,Female,53,120,26
18295,Male,25,75,70
18296,Male,22,44,61
18297,Male,31,30,15
18298,Male,33,45,28
18299,Male,32,24,38
18300,Male,22,25,73
18301,Male,22,48,78
18302,Male,53,23,25
18303,Male,49,15,8
18304,Male,34,65,32
18305,Male,50,116,25
18306,Female,18,36,52
18307,Male,54,133,32
18308,Male,25,52,56
18309,Male,34,109,28
18310,Male,44,121,69
18311,Female,37,96,97
18312,Male,30,60,54
18313,Male,49,78,37
18314,Female,32,126,86
18315,Male,31,56,48
18316,Female,29,44,52
18317,Female,50,30,37
18318,Male,36,59,53
18319,Male,34,64,69
18320,Female,54,19,7
18321,Male,25,96,82
18322,Male,27,45,81
18323,Male,21,49,76
18324,Female,39,113,84
18325,Female,55,126,82
18326,Female,24,107,89
18327,Male,54,125,28
18328,Female,54,23,4
18329,Female,39,15,18
18330,Female,24,56,65
18331,Male,24,26,86
18332,Male,51,124,35
18333,Male,44,91,84
18334,Male,48,99,30
18335,Male,37,79,78
18336,Male,29,52,44
18337,Female,19,30,60
18338,Female,38,97,71
18339,Female,44,111,84
18340,Male,44,117,26
18341,Male,32,39,94
18342,Female,53,114,31
18343,Male,29,75,61
18344,Male,27,34,60
18345,Male,45,113,17
18346,Female,40,73,13
18347,Female,35,19,61
18348,Male,27,32,77
18349,Female,24,76,36
18350,Male,23,74,71
18351,Female,25,97,100
18352,Female,32,60,87
18353,Male,23,42,89
18354,Male,30,66,34
18355,Female,52,28,35
18356,Female,25,31,69
18357,Male,26,29,26
18358,Female,43,99,21
18359,Male,32,28,22
18360,Female,54,40,14
18361,Male,70,22,14
18362,Male,28,40,72
18363,Male,32,116,85
18364,Female,47,17,9
18365,Male,28,102,86
18366,Male,51,36,25
18367,Female,22,53,29
18368,Male,31,99,89
18369,Female,34,124,84
18370,Male,26,60,66
18371,Female,18,39,57
18372,Male,23,36,63
18373,Female,29,31,64
18374,Male,32,70,52
18375,Male,40,135,66
18376,Male,23,67,40
18377,Male,32,58,61
18378,Female,59,119,37
18379,Female,28,35,93
18380,Female,23,21,76
18381,Male,35,19,14
18382,Male,42,109,83
18383,Female,27,56,53
18384,Female,51,114,34
18385,Male,36,109,63
18386,Male,22,39,51
18387,Female,42,104,37
18388,Female,47,31,20
18389,Female,20,24,100
18390,Female,18,35,81
18391,Female,51,28,26
18392,Male,33,55,42
18393,Male,39,121,86
18394,Female,42,103,21
18395,Female,50,26,7
18396,Female,29,47,66
18397,Female,36,94,89
18398,Male,28,117,60
18399,Female,42,44,69
18400,Female,44,15,41
18401,Female,25,51,92
18402,Male,53,118,26
18403,Female,24,69,32
18404,Female,54,109,22
18405,Male,48,33,20
18406,Male,44,39,11
18407,Male,32,70,45
18408,Female,35,62,46
18409,Male,33,90,86
18410,Male,18,26,74
18411,Male,41,108,20
18412,Male,31,51,58
18413,Female,35,58,39
18414,Female,29,60,49
18415,Male,23,63,32
18416,Female,28,55,48
18417,Female,29,93,84
18418,Male,36,69,30
18419,Female,27,22,66
18420,Female,33,65,38
18421,Male,51,132,30
18422,Female,51,23,17
18423,Male,53,114,34
18424,Male,27,36,62
18425,Female,38,102,86
18426,Male,50,121,72
18427,Female,50,107,22
18428,Male,23,88,95
18429,Male,39,104,87
18430,Female,39,43,8
18431,Male,27,68,38
18432,Male,24,58,61
18433,Male,42,31,39
18434,Female,31,41,55
18435,Male,31,39,67
18436,Female,43,29,8
18437,Female,31,101,75
18438,Male,39,60,75
18439,Female,44,116,15
18440,Male,26,49,72
18441,Female,45,108,40
18442,Male,48,23,27
18443,Female,24,61,36
18444,Male,36,85,74
18445,Female,21,41,78
18446,Female,43,36,19
18447,Female,31,100,84
18448,Female,51,107,26
18449,Female,34,26,11
18450,Female,45,107,38
18451,Female,37,26,23
18452,Male,53,113,36
18453,Male,26,24,77
18454,Male,51,23,40
18455,Male,23,60,30
18456,Female,45,32,9
18457,Male,25,104,67
18458,Male,22,53,75
18459,Male,54,102,25
18460,Female,45,113,36
18461,Female,33,33,38
18462,Female,29,68,39
18463,Female,26,61,76
18464,Female,37,34,42
18465,Male,38,96,75
18466,Male,23,79,60
18467,Female,41,119,28
18468,Female,37,15,21
18469,Male,22,104,89
18470,Female,18,114,79
18471,Female,41,135,28
18472,Female,35,54,57
18473,Male,51,109,13
18474,Male,37,113,2
18475,Male,33,59,66
18476,Female,48,109,17
18477,Male,44,112,26
18478,Female,31,88,75
18479,Female,19,23,73
18480,Male,45,84,44
18481,Female,32,104,78
18482,Male,31,61,61
18483,Male,28,59,29
18484,Female,28,41,77
18485,Male,52,129,40
18486,Male,37,113,38
18487,Male,42,18,18
18488,Female,21,107,73
18489,Male,25,45,78
18490,Male,34,101,33
18491,Male,34,69,70
18492,Female,58,32,36
18493,Female,49,120,40
18494,Male,33,48,68
18495,Male,39,138,26
18496,Female,33,58,69
18497,Female,27,70,56
18498,Male,53,23,17
18499,Male,36,29,25
18500,Male,49,31,23
18501,Male,18,47,85
18502,Female,18,117,75
18503,Male,18,44,93
18504,Male,57,108,26
18505,Male,20,34,89
18506,Male,31,34,70
18507,Male,52,93,54
18508,Male,42,103,28
18509,Male,43,24,11
18510,Male,63,100,37
18511,Female,55,111,33
18512,Female,41,111,36
18513,Female,33,30,27
18514,Male,36,73,34
18515,Female,30,52,67
18516,Female,18,78,73
18517,Female,27,30,68
18518,Female,28,104,72
18519,Female,40,94,80
18520,Female,49,121,83
18521,Male,51,30,34
18522,Female,44,111,82
18523,Male,39,111,25
18524,Male,45,49,42
18525,Male,33,93,93
18526,Male,27,76,29
18527,Female,34,91,75
18528,Male,49,42,20
18529,Female,32,102,56
18530,Female,24,37,86
18531,Male,45,33,5
18532,Male,26,104,85
18533,Female,40,94,21
18534,Male,44,102,78
18535,Male,30,33,89
18536,Female,47,103,26
18537,Male,20,30,28
18538,Female,48,54,67
18539,Female,43,107,74
18540,Female,31,39,71
18541,Female,23,24,80
18542,Female,24,41,56
18543,Male,54,103,37
18544,Female,18,55,86
18545,Female,25,91,85
18546,Female,35,27,63
18547,Male,40,83,43
18548,Male,45,101,35
18549,Male,30,55,64
18550,Female,52,21,22
18551,Female,26,58,48
18552,Male,20,70,66
18553,Female,52,110,30
18554,Male,42,101,27
18555,Female,38,140,80
18556,Female,32,57,43
18557,Female,60,38,19
18558,Male,57,120,23
18559,Male,26,31,92
18560,Female,44,78,21
18561,Male,21,47,88
18562,Female,24,47,76
18563,Female,62,28,15
18564,Female,39,87,78
18565,Male,41,19,29
18566,Female,32,61,54
18567,Male,28,35,61
18568,Female,32,20,76
18569,Male,25,47,100
18570,Male,49,119,33
18571,Female,70,24,36
18572,Female,34,94,83
18573,Male,47,37,15
18574,Female,24,43,66
18575,Female,46,26,17
18576,Male,29,54,76
18577,Female,24,37,63
18578,Female,46,98,35
18579,Male,58,18,27
18580,Male,48,85,84
18581,Male,34,130,96
18582,Female,25,18,68
18583,Female,46,30,34
18584,Male,29,57,75
18585,Female,28,37,89
18586,Female,57,46,27
18587,Male,18,53,64
18588,Female,30,57,68
18589,Male,21,29,60
18590,Male,40,29,22
18591,Female,62,34,32
18592,Male,45,83,74
18593,Male,38,131,80
18594,Female,22,35,82
18595,Male,24,37,40
18596,Male,24,64,39
18597,Male,36,21,11
18598,Male,35,36,30
18599,Female,37,37,76
18600,Female,18,91,60
18601,Male,32,102,100
18602,Male,41,129,16
18603,Male,55,29,21
18604,Male,19,29,54
18605,Male,43,106,93
18606,Male,35,29,58
18607,Female,36,63,43
18608,Male,61,23,19
18609,Male,32,50,60
18610,Female,51,103,19
18611,Female,25,41,38
18612,Female,47,98,71
18613,Male,25,39,96
18614,Male,52,120,21
18615,Male,29,27,61
18616,Female,23,50,54
18617,Female,37,116,47
18618,Male,28,49,69
18619,Male,43,97,86
18620,Female,25,97,74
18621,Male,25,39,75
18622,Male,24,38,69
18623,Male,50,98,47
18624,Female,30,116,27
18625,Male,18,71,56
18626,Female,19,36,70
18627,Female,48,31,24
18628,Female,28,97,76
18629,Female,35,61,64
18630,Female,18,42,78
18631,Female,34,47,35
18632,Male,28,113,98
18633,Female,25,54,68
18634,Female,30,39,65
18635,Male,41,87,75
18636,Male,60,114,39
18637,Male,29,28,59
18638,Male,45,106,41
18639,Male,35,57,84
18640,Male,46,53,70
18641,Male,43,46,63
18642,Female,26,72,56
18643,Female,57,86,28
18644,Female,35,89,70
18645,Female,29,59,66
18646,Female,50,99,36
18647,Male,39,100,83
18648,Male,52,105,25
18649,Male,36,33,18
18650,Female,27,33,82
18651,Female,39,102,44
18652,Female,50,129,79
18653,Male,37,41,61
18654,Female,27,35,68
18655,Male,34,46,100
18656,Male,18,28,75
18657,Female,37,40,59
18658,Male,27,22,84
18659,Female,42,107,33
18660,Female,35,64,35
18661,Male,25,16,19
18662,Female,22,82,69
18663,Male,61,139,43
18664,Female,53,108,15
18665,Female,35,46,8
18666,Male,56,94,25
18667,Female,34,26,73
18668,Female,44,53,32
18669,Male,28,91,65
18670,Female,32,60,28
18671,Female,25,93,80
18672,Male,26,54,49
18673,Male,44,106,32
18674,Male,18,67,68
18675,Female,28,87,70
18676,Male,51,99,26
18677,Female,24,54,43
18678,Male,37,40,43
18679,Male,28,34,83
18680,Male,27,43,90
18681,Male,44,32,22
18682,Male,25,27,61
18683,Female,25,32,90
18684,Male,43,23,16
18685,Female,38,36,32
18686,Male,36,18,23
18687,Male,21,55,62
18688,Female,25,20,15
18689,Female,46,120,30
18690,Male,46,84,78
18691,Female,43,107,40
18692,Male,27,37,95
18693,Male,20,22,88
18694,Female,39,104,34
18695,Male,47,113,22
18696,Male,33,79,82
18697,Male,21,64,56
18698,Male,32,112,88
18699,Male,30,76,88
18700,Female,21,48,78
18701,Male,26,122,83
18702,Female,18,70,56
18703,Male,44,108,74
18704,Female,22,58,73
18705,Male,45,28,21
18706,Male,43,100,64
18707,Male,25,80,96
18708,Male,25,65,34
18709,Female,35,60,63
18710,Female,45,115,14
18711,Female,28,60,82
18712,Female,24,41,78
18713,Male,29,82,42
18714,Female,30,48,55
18715,Male,46,34,23
18716,Female,18,22,86
18717,Male,49,97,25
18718,Female,66,37,12
18719,Female,29,109,82
18720,Female,41,78,44
18721,Female,38,52,62
18722,Male,28,40,83
18723,Male,32,72,38
18724,Male,18,62,68
18725,Female,39,19,23
18726,Female,32,89,87
18727,Male,45,31,27
18728,Male,47,32,23
18729,Male,37,95,95
