CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100),Gender_Enc,Cluster,Segment,R_proxy,F_proxy,M_proxy,RFM_Segment
16844,Male,18,28.0,80.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16845,Female,27,40.0,73.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16846,Female,26,36.0,66.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16847,Male,30,53.0,38.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16848,Female,37,30.0,76.0,1,1,Discount Seekers,High,Moderate,Low,Discount Seekers
16849,Male,42,103.0,86.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16850,Male,31,98.0,87.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16851,Male,29,49.0,60.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
16852,Female,48,40.0,28.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16853,Male,31,41.0,62.0,0,1,Discount Seekers,High,Moderate,Low,Discount Seekers
16854,Male,28,48.0,37.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16855,Male,39,62.0,81.0,0,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
16856,Female,34,64.0,48.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
16857,Female,31,44.0,73.0,1,1,Discount Seekers,High,Moderate,Low,Discount Seekers
16858,Male,32,33.0,10.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16859,Male,30,59.0,33.0,0,4,Loyal Customers,Low,High,Moderate,Loyal Customers
16860,Male,25,103.0,65.0,0,3,VIP Customers,High,High,High,VIP Customers
16861,Male,50,111.0,26.0,0,0,New Customers,Low,Low,High,New Customers
16862,Male,30,95.0,87.0,0,3,VIP Customers,High,High,High,VIP Customers
16863,Male,41,86.0,72.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16864,Male,50,123.0,43.0,0,0,New Customers,Moderate,Low,High,New Customers
16865,Female,31,91.0,87.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
16866,Female,28,37.0,84.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16867,Male,19,32.0,67.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16868,Male,36,124.0,76.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16869,Female,38,86.0,91.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
16870,Female,26,38.0,89.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16871,Female,25,40.0,73.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16872,Male,22,65.0,30.0,0,4,Loyal Customers,Low,High,Moderate,Loyal Customers
16873,Male,49,24.0,15.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16874,Female,23,49.0,42.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16875,Female,64,105.0,39.0,1,0,New Customers,Moderate,Low,High,New Customers
16876,Male,23,35.0,82.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16877,Male,50,20.0,18.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16878,Male,48,122.0,19.0,0,0,New Customers,Low,Low,High,New Customers
16879,Female,48,122.0,78.0,1,3,VIP Customers,High,Low,High,VIP Customers
16880,Female,27,117.0,87.0,1,3,VIP Customers,High,High,High,VIP Customers
16881,Female,55,125.0,31.0,1,0,New Customers,Low,Low,High,New Customers
16882,Male,29,59.0,32.0,0,4,Loyal Customers,Low,High,Moderate,Loyal Customers
16883,Female,23,60.0,75.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
16884,Female,36,111.0,21.0,1,0,New Customers,Low,Moderate,High,New Customers
16885,Female,63,94.0,47.0,1,0,New Customers,Moderate,Low,High,New Customers
16886,Male,50,98.0,43.0,0,0,New Customers,Moderate,Low,High,New Customers
16887,Female,37,70.0,47.0,1,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
16888,Female,33,116.0,25.0,1,0,New Customers,Low,Moderate,High,New Customers
16889,Male,48,120.0,85.0,0,3,VIP Customers,High,Low,High,VIP Customers
16890,Male,43,82.0,98.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16891,Male,32,48.0,85.0,0,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
16892,Female,54,100.0,35.0,1,0,New Customers,Moderate,Low,High,New Customers
16893,Male,37,32.0,24.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16894,Male,31,48.0,37.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
16895,Male,23,39.0,68.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16896,Female,20,48.0,69.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
16897,Female,48,40.0,20.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16898,Male,42,132.0,81.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16899,Male,34,68.0,49.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
16900,Female,18,58.0,31.0,1,4,Loyal Customers,Low,High,Moderate,Loyal Customers
16901,Female,25,97.0,74.0,1,3,VIP Customers,High,High,High,VIP Customers
16902,Female,57,34.0,2.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16903,Female,57,113.0,17.0,1,0,New Customers,Low,Low,High,New Customers
16904,Female,39,110.0,79.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
16905,Male,23,43.0,92.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16906,Male,33,56.0,39.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
16907,Female,18,113.0,90.0,1,3,VIP Customers,High,High,High,VIP Customers
16908,Female,57,28.0,22.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16909,Male,26,43.0,50.0,0,4,Loyal Customers,Moderate,High,Low,Loyal Customers
16910,Male,42,42.0,24.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16911,Male,33,43.0,38.0,0,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
16912,Female,19,18.0,82.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16913,Male,25,83.0,49.0,0,4,Loyal Customers,Moderate,High,High,Loyal Customers
16914,Male,31,19.0,14.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16915,Male,44,32.0,16.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16916,Female,51,110.0,22.0,1,0,New Customers,Low,Low,High,New Customers
16917,Female,40,122.0,26.0,1,0,New Customers,Low,Moderate,High,New Customers
16918,Female,22,80.0,76.0,1,3,VIP Customers,High,High,High,VIP Customers
16919,Female,29,60.0,17.0,1,2,At-Risk / Churn,Low,High,Moderate,At-Risk / Churn
16920,Female,40,76.0,60.0,1,4,Loyal Customers,High,Moderate,High,Loyal Customers
16921,Male,21,44.0,75.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16922,Male,56,16.0,14.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16923,Female,32,51.0,66.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
16924,Male,28,26.0,70.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16925,Male,41,103.0,42.0,0,0,New Customers,Moderate,Moderate,High,New Customers
16926,Female,30,73.0,55.0,1,4,Loyal Customers,Moderate,High,High,Loyal Customers
16927,Female,36,35.0,41.0,1,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
16928,Male,48,86.0,74.0,0,3,VIP Customers,High,Low,High,VIP Customers
16929,Male,49,32.0,2.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16930,Male,27,43.0,64.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16931,Female,21,31.0,70.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16932,Female,34,101.0,89.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
16933,Female,49,21.0,6.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16934,Male,42,34.0,13.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16935,Female,43,25.0,3.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16936,Female,46,75.0,16.0,1,0,New Customers,Low,Low,High,New Customers
16937,Male,33,83.0,77.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16938,Male,28,91.0,80.0,0,3,VIP Customers,High,High,High,VIP Customers
16939,Female,30,77.0,58.0,1,4,Loyal Customers,Moderate,High,High,Loyal Customers
16940,Male,45,115.0,27.0,0,0,New Customers,Low,Moderate,High,New Customers
16941,Female,21,41.0,71.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16942,Male,60,33.0,30.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16943,Female,36,101.0,79.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
16944,Female,56,83.0,27.0,1,0,New Customers,Low,Low,High,New Customers
16945,Male,43,24.0,14.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16946,Male,50,32.0,33.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16947,Male,26,66.0,45.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16948,Male,26,59.0,40.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16949,Male,40,20.0,36.0,0,2,At-Risk / Churn,Moderate,Moderate,Low,At-Risk / Churn
16950,Female,36,109.0,81.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
16951,Male,34,61.0,53.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
16952,Female,53,31.0,29.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16953,Male,26,38.0,60.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16954,Male,36,81.0,12.0,0,0,New Customers,Low,Moderate,High,New Customers
16955,Male,38,55.0,53.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
16956,Female,40,108.0,43.0,1,0,New Customers,Moderate,Moderate,High,New Customers
16957,Female,65,25.0,21.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16958,Male,46,128.0,66.0,0,3,VIP Customers,High,Low,High,VIP Customers
16959,Male,31,52.0,51.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
16960,Female,31,57.0,45.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
16961,Male,27,36.0,79.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16962,Female,25,32.0,60.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16963,Female,26,43.0,84.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16964,Male,30,20.0,62.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16965,Male,40,50.0,55.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
16966,Male,18,44.0,79.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16967,Male,48,109.0,32.0,0,0,New Customers,Low,Low,High,New Customers
16968,Female,26,86.0,76.0,1,3,VIP Customers,High,High,High,VIP Customers
16969,Female,30,55.0,72.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
16970,Male,55,119.0,43.0,0,0,New Customers,Moderate,Low,High,New Customers
16971,Male,42,88.0,67.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16972,Female,29,68.0,46.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16973,Female,23,38.0,80.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
16974,Female,47,77.0,37.0,1,4,Loyal Customers,Moderate,Low,High,Loyal Customers
16975,Female,43,20.0,14.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16976,Male,29,41.0,87.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16977,Female,36,103.0,69.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
16978,Male,26,50.0,68.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
16979,Female,55,29.0,35.0,1,2,At-Risk / Churn,Moderate,Low,Low,At-Risk / Churn
16980,Male,23,25.0,58.0,0,1,Discount Seekers,Moderate,High,Low,Discount Seekers
16981,Male,26,28.0,74.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
16982,Female,39,109.0,82.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
16983,Male,27,63.0,50.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16984,Female,18,54.0,58.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16985,Female,19,76.0,75.0,1,3,VIP Customers,High,High,High,VIP Customers
16986,Female,37,31.0,28.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16987,Male,36,131.0,76.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16988,Male,37,87.0,96.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16989,Male,22,63.0,42.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16990,Male,18,61.0,49.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
16991,Female,37,28.0,26.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
16992,Female,57,99.0,23.0,1,0,New Customers,Low,Low,High,New Customers
16993,Male,39,94.0,29.0,0,0,New Customers,Low,Moderate,High,New Customers
16994,Male,51,25.0,8.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
16995,Male,36,125.0,76.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
16996,Male,26,107.0,81.0,0,3,VIP Customers,High,High,High,VIP Customers
16997,Male,44,105.0,47.0,0,0,New Customers,Moderate,Moderate,High,New Customers
16998,Female,23,51.0,70.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
16999,Female,21,33.0,89.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17000,Male,24,18.0,14.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
17001,Male,28,43.0,39.0,0,4,Loyal Customers,Moderate,High,Low,Loyal Customers
17002,Male,18,40.0,78.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17003,Female,23,81.0,64.0,1,3,VIP Customers,High,High,High,VIP Customers
17004,Female,38,116.0,42.0,1,0,New Customers,Moderate,Moderate,High,New Customers
17005,Female,35,64.0,59.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17006,Female,28,42.0,65.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17007,Female,48,139.0,47.0,1,0,New Customers,Moderate,Low,High,New Customers
17008,Male,20,82.0,93.0,0,3,VIP Customers,High,High,High,VIP Customers
17009,Female,33,73.0,71.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17010,Male,25,38.0,65.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17011,Female,29,59.0,42.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
17012,Male,23,54.0,60.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
17013,Male,29,60.0,64.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
17014,Female,55,33.0,25.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17015,Female,39,92.0,58.0,1,3,VIP Customers,Moderate,Moderate,High,VIP Customers
17016,Male,29,38.0,38.0,0,2,At-Risk / Churn,Moderate,High,Low,At-Risk / Churn
17017,Female,35,109.0,73.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17018,Male,37,24.0,37.0,0,2,At-Risk / Churn,Moderate,Moderate,Low,At-Risk / Churn
17019,Male,32,26.0,84.0,0,1,Discount Seekers,High,Moderate,Low,Discount Seekers
17020,Female,30,30.0,81.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17021,Female,45,110.0,86.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17022,Female,49,113.0,75.0,1,3,VIP Customers,High,Low,High,VIP Customers
17023,Male,48,108.0,36.0,0,0,New Customers,Moderate,Low,High,New Customers
17024,Male,47,22.0,19.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17025,Male,30,37.0,68.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17026,Male,38,104.0,83.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
17027,Female,19,63.0,42.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
17028,Female,32,70.0,59.0,1,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
17029,Male,20,37.0,66.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17030,Male,33,123.0,60.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
17031,Female,50,106.0,20.0,1,0,New Customers,Low,Low,High,New Customers
17032,Female,39,134.0,52.0,1,0,New Customers,Moderate,Moderate,High,New Customers
17033,Female,36,87.0,70.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17034,Male,32,56.0,57.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17035,Male,40,116.0,30.0,0,0,New Customers,Low,Moderate,High,New Customers
17036,Male,27,41.0,29.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
17037,Female,52,26.0,44.0,1,2,At-Risk / Churn,Moderate,Low,Low,At-Risk / Churn
17038,Female,48,30.0,29.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17039,Female,41,60.0,46.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17040,Male,62,90.0,21.0,0,0,New Customers,Low,Low,High,New Customers
17041,Female,50,106.0,24.0,1,0,New Customers,Low,Low,High,New Customers
17042,Male,48,115.0,29.0,0,0,New Customers,Low,Low,High,New Customers
17043,Female,47,114.0,85.0,1,3,VIP Customers,High,Low,High,VIP Customers
17044,Female,27,53.0,86.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
17045,Male,45,29.0,20.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
17046,Female,38,121.0,24.0,1,0,New Customers,Low,Moderate,High,New Customers
17047,Female,49,115.0,38.0,1,0,New Customers,Moderate,Low,High,New Customers
17048,Female,20,69.0,72.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
17049,Male,36,108.0,29.0,0,0,New Customers,Low,Moderate,High,New Customers
17050,Female,48,32.0,37.0,1,2,At-Risk / Churn,Moderate,Low,Low,At-Risk / Churn
17051,Female,38,97.0,28.0,1,0,New Customers,Low,Moderate,High,New Customers
17052,Male,51,42.0,28.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17053,Male,38,125.0,88.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
17054,Male,52,33.0,15.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17055,Female,65,87.0,29.0,1,0,New Customers,Low,Low,High,New Customers
17056,Male,48,32.0,23.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17057,Female,42,105.0,29.0,1,0,New Customers,Low,Moderate,High,New Customers
17058,Female,33,55.0,57.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17059,Female,36,53.0,58.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17060,Male,50,43.0,17.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17061,Female,37,88.0,72.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17062,Female,27,55.0,80.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
17063,Female,21,65.0,57.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
17064,Male,27,25.0,24.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
17065,Male,28,48.0,37.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
17066,Female,42,101.0,13.0,1,0,New Customers,Low,Moderate,High,New Customers
17067,Female,58,98.0,23.0,1,0,New Customers,Low,Low,High,New Customers
17068,Female,23,28.0,49.0,1,4,Loyal Customers,Moderate,High,Low,Loyal Customers
17069,Female,24,54.0,83.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
17070,Female,37,35.0,43.0,1,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
17071,Male,31,95.0,94.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
17072,Female,59,97.0,24.0,1,0,New Customers,Low,Low,High,New Customers
17073,Male,24,38.0,78.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17074,Male,34,102.0,71.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
17075,Female,50,120.0,43.0,1,0,New Customers,Moderate,Low,High,New Customers
17076,Male,34,83.0,68.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
17077,Male,38,33.0,22.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
17078,Female,37,94.0,77.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17079,Female,25,43.0,86.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17080,Female,24,73.0,50.0,1,4,Loyal Customers,Moderate,High,High,Loyal Customers
17081,Female,42,93.0,29.0,1,0,New Customers,Low,Moderate,High,New Customers
17082,Male,18,44.0,84.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17083,Male,41,30.0,22.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
17084,Male,34,68.0,54.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17085,Male,47,95.0,34.0,0,0,New Customers,Low,Low,High,New Customers
17086,Female,18,34.0,78.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17087,Male,23,34.0,79.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17088,Male,28,111.0,73.0,0,3,VIP Customers,High,High,High,VIP Customers
17089,Female,42,95.0,19.0,1,0,New Customers,Low,Moderate,High,New Customers
17090,Female,27,71.0,39.0,1,4,Loyal Customers,Moderate,High,High,Loyal Customers
17091,Male,29,24.0,11.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
17092,Male,22,34.0,76.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17093,Male,42,51.0,75.0,0,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
17094,Male,39,98.0,71.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
17095,Female,34,51.0,59.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17096,Female,29,74.0,30.0,1,4,Loyal Customers,Low,High,High,Loyal Customers
17097,Female,29,27.0,64.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17098,Female,44,122.0,90.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17099,Female,43,105.0,70.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17100,Female,38,28.0,15.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
17101,Female,24,56.0,47.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
17102,Female,32,66.0,43.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17103,Female,21,15.0,80.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17104,Female,44,108.0,83.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17105,Female,40,24.0,24.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
17106,Female,30,36.0,55.0,1,4,Loyal Customers,Moderate,High,Low,Loyal Customers
17107,Female,19,29.0,65.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17108,Female,31,46.0,64.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
17109,Female,30,39.0,89.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17110,Female,41,59.0,68.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
17111,Male,24,49.0,100.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
17112,Male,28,26.0,74.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17113,Female,70,118.0,32.0,1,0,New Customers,Low,Low,High,New Customers
17114,Male,27,79.0,86.0,0,3,VIP Customers,High,High,High,VIP Customers
17115,Male,28,34.0,82.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17116,Female,52,100.0,81.0,1,3,VIP Customers,High,Low,High,VIP Customers
17117,Female,50,38.0,11.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17118,Male,35,108.0,83.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
17119,Male,48,123.0,41.0,0,0,New Customers,Moderate,Low,High,New Customers
17120,Female,41,86.0,84.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17121,Female,44,93.0,94.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17122,Female,45,93.0,18.0,1,0,New Customers,Low,Moderate,High,New Customers
17123,Male,64,33.0,16.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17124,Male,33,51.0,47.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17125,Female,39,100.0,34.0,1,0,New Customers,Low,Moderate,High,New Customers
17126,Male,41,101.0,34.0,0,0,New Customers,Low,Moderate,High,New Customers
17127,Female,43,15.0,24.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
17128,Female,29,98.0,87.0,1,3,VIP Customers,High,High,High,VIP Customers
17129,Male,64,118.0,30.0,0,0,New Customers,Low,Low,High,New Customers
17130,Female,33,61.0,61.0,1,4,Loyal Customers,High,Moderate,Moderate,Loyal Customers
17131,Female,28,39.0,65.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17132,Female,51,97.0,97.0,1,3,VIP Customers,High,Low,High,VIP Customers
17133,Male,21,29.0,79.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
17134,Female,29,127.0,72.0,1,3,VIP Customers,High,High,High,VIP Customers
17135,Male,36,41.0,47.0,0,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
17136,Female,28,64.0,51.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
17137,Female,40,104.0,35.0,1,0,New Customers,Moderate,Moderate,High,New Customers
17138,Female,20,33.0,73.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17139,Male,34,67.0,33.0,0,4,Loyal Customers,Low,Moderate,Moderate,Loyal Customers
17140,Male,18,47.0,67.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
17141,Male,18,49.0,66.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
17142,Male,39,57.0,51.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
17143,Male,60,104.0,53.0,0,0,New Customers,Moderate,Low,High,New Customers
17144,Female,27,52.0,79.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
17145,Female,19,54.0,67.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
17146,Female,18,29.0,59.0,1,1,Discount Seekers,Moderate,High,Low,Discount Seekers
17147,Male,26,54.0,89.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
17148,Female,41,121.0,88.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17149,Female,31,122.0,71.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
17150,Male,56,32.0,17.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
17151,Female,38,103.0,16.0,1,0,New Customers,Low,Moderate,High,New Customers
17152,Male,34,139.0,26.0,0,0,New Customers,Low,Moderate,High,New Customers
17153,Male,40,42.0,66.0,0,1,Discount Seekers,High,Moderate,Low,Discount Seekers
17154,Female,21,35.0,64.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
17155,Female,24,43.0,87.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
